SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,215 Warwick Ave,Fort Lee,NJ,07024,1270000,4,3.0,Fort Lee,,5001,,3,,,Active,,,https://www.redfin.com/NJ/Fort-Lee/215-Warwick-Ave-07024/home/35735248,NJMLS,22015147,N,Y,40.8401627,-73.977103
MLS Listing,,Single Family Residential,65 W Wildwood Rd,Saddle River,NJ,07458,1725000,6,5.0,Saddle River,,104544,,3,,,Active,May-8-2022 12:00 PM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Saddle-River/65-W-Wildwood-Rd-07458/home/35912015,NJMLS,22015146,N,Y,41.044475,-74.1132141
MLS Listing,,Single Family Residential,79 Rose Ave,Woodcliff Lake,NJ,07677,1250000,5,3.5,Woodcliff Lake,,15751,,3,,,Active,,,https://www.redfin.com/NJ/Woodcliff-Lake/79-Rose-Ave-07677/home/35888957,NJMLS,22015130,N,Y,41.0262347,-74.0569547
MLS Listing,,Multi-Family (2-4 Unit),27 Richmond St,Lodi,NJ,07644,550000,4,2.0,Lodi,,5001,,3,,,Active,May-7-2022 12:00 PM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Lodi/27-Richmond-St-07644/home/35773622,NJMLS,22015119,N,Y,40.8679021,-74.0919467
MLS Listing,,Multi-Family (2-4 Unit),181 Shaler Ave,Fairview,NJ,07022,425000,5,2.0,Fairview,,2161,,3,,,Active,,,https://www.redfin.com/NJ/Fairview/181-Shaler-Ave-07022/home/35732406,NJMLS,22015108,N,Y,40.8138572,-73.9958849
MLS Listing,,Single Family Residential,84 Claremont Ave,Saddle Brook,NJ,07663,724900,5,3.0,Saddle Brook,,7148,,3,,,Active,May-6-2022 03:00 PM,May-6-2022 06:00 PM,https://www.redfin.com/NJ/Saddle-Brook/84-Claremont-Ave-07663/home/35856847,NJMLS,22015106,N,Y,40.8942258,-74.0811171
MLS Listing,,Single Family Residential,179 5th St,Cresskill,NJ,07626,1249000,5,3.5,Cresskill,,,,3,,,Active,,,https://www.redfin.com/NJ/Cresskill/179-5th-St-07626/home/143513006,NJMLS,22015105,N,Y,40.9411044,-73.9675525
MLS Listing,,Multi-Family (2-4 Unit),116 Lincoln Ave,Rutherford,NJ,07070,949900,7,3.5,Rutherford,,10411,,3,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Rutherford/116-Lincoln-Ave-07070/home/35911758,NJMLS,22015095,N,Y,40.8225804,-74.1108971
MLS Listing,,Single Family Residential,6 Stratford Ln,Ho-ho-kus,NJ,07423,1450000,5,3.5,Ho-ho-kus,,44000,,4,,,Active,,,https://www.redfin.com/NJ/Ho-Ho-Kus/6-Stratford-Ln-07423/home/35768750,NJMLS,22015040,N,Y,40.994159,-74.0807271
MLS Listing,,Single Family Residential,23 Daniel Ct,Woodcliff Lake,NJ,07677,1188988,6,5.0,Woodcliff Lake,,22464,,4,,,Active,,,https://www.redfin.com/NJ/Woodcliff-Lake/23-Daniel-Ct-07677/home/35888580,NJMLS,22015034,N,Y,41.0197506,-74.0568859
MLS Listing,,Single Family Residential,46 Tamarack Rd,Alpine,NJ,07620,2995000,7,7.0,Alpine,,,,5,,,Active,,,https://www.redfin.com/NJ/Alpine/46-Tamarack-Rd-07620/home/148575711,NJMLS,22015011,N,Y,40.9357352,-73.9323575
MLS Listing,,Multi-Family (2-4 Unit),251 Bellemeade Ave,Fort Lee,NJ,07024,1790000,8,6.0,Fort Lee,,5001,,5,,,Active,,,https://www.redfin.com/NJ/Fort-Lee/251-Bellemeade-Ave-07024/home/35735368,NJMLS,22015010,N,Y,40.8414101,-73.9777458
MLS Listing,,Single Family Residential,139 Jackson Ave,Rutherford,NJ,07070,719000,4,4.0,Rutherford,,6900,,5,,,Active,,,https://www.redfin.com/NJ/Rutherford/139-Jackson-Ave-07070/home/35911892,NJMLS,22015008,N,Y,40.837006,-74.1166781
MLS Listing,,Single Family Residential,441 Elm Ave,Bogota,NJ,07603,575000,4,2.0,Bogota,1885,6499,1910,5,305,,Pre On-Market,,,https://www.redfin.com/NJ/Bogota/441-Elm-Ave-07603/home/35682831,CJMLS,2251398M,N,Y,40.8808572,-74.0279696
MLS Listing,,Single Family Residential,169 Chestnut St,Emerson,NJ,07630,799000,4,2.5,Emerson,,11700,,5,,,Active,May-8-2022 01:00 PM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Emerson/169-Chestnut-St-07630/home/35711758,NJMLS,22015000,N,Y,40.9803155,-74.0319172
MLS Listing,,Multi-Family (2-4 Unit),10 Howard St,Lodi,NJ,07644,725000,5,3.0,Lodi,,5001,,5,,,Active,,,https://www.redfin.com/NJ/Lodi/10-Howard-St-07644/home/35776808,NJMLS,22014998,N,Y,40.8864429,-74.0840999
MLS Listing,,Single Family Residential,17 Brook Ave,Montvale,NJ,07645,1499000,5,4.0,Montvale,,20125,,5,,,Active,May-7-2022 11:00 AM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Montvale/17-Brook-St-07645/home/35795173,NJMLS,22014997,N,Y,41.047651,-74.0317336
MLS Listing,,Multi-Family (2-4 Unit),81 Somerset St,Garfield,NJ,07026,359900,4,2.0,Garfield,,2749,,5,,,Active,,,https://www.redfin.com/NJ/Garfield/81-Somerset-St-07026/home/35742718,NJMLS,22014995,N,Y,40.8670177,-74.1067217
MLS Listing,,Multi-Family (2-4 Unit),12 Willard St,Garfield,NJ,07026,549999,6,4.0,Garfield,,3062,,5,,,Active,May-8-2022 10:00 AM,May-8-2022 02:00 PM,https://www.redfin.com/NJ/Garfield/12-Willard-St-07026/home/35743711,NJMLS,22014983,N,Y,40.8704407,-74.1120785
MLS Listing,,Single Family Residential,8 Ermeti Pl,Englewood Cliffs,NJ,07632,2599000,7,5.5,Englewood Cliffs,,12780,,5,,,Active,,,https://www.redfin.com/NJ/Englewood-Cliffs/8-Ermeti-Pl-07632/home/35721113,NJMLS,22014975,N,Y,40.8839187,-73.954328
MLS Listing,,Multi-Family (2-4 Unit),124 Prospect St,Lodi,NJ,07644,639000,5,3.0,Lodi,,7500,,5,,,Active,,,https://www.redfin.com/NJ/Lodi/124-Prospect-St-07644/home/35773842,NJMLS,22014974,N,Y,40.8718831,-74.0857519
MLS Listing,,Multi-Family (2-4 Unit),1648 Shelbourne St,Teaneck,NJ,07666,649999,6,3.0,Teaneck,,5001,,5,,,Active,May-15-2022 10:00 AM,May-15-2022 02:00 PM,https://www.redfin.com/NJ/Teaneck/1648-Shelbourne-St-07666/home/35869954,NJMLS,22014972,N,Y,40.9066775,-74.0001507
MLS Listing,,Single Family Residential,202 Fulton St,New Milford,NJ,07646,729900,5,3.0,New Milford,,8002,,5,,,Active,,,https://www.redfin.com/NJ/New-Milford/202-Fulton-St-07646/home/35800242,NJMLS,22014969,N,Y,40.94819,-74.0198906
MLS Listing,,Single Family Residential,370 Cornell St,Wyckoff,NJ,07481,638000,4,2.0,Wyckoff,,6599,,5,,,Active,,,https://www.redfin.com/NJ/Wyckoff/370-Cornell-St-07481/home/35896382,NJMLS,22014963,N,Y,40.9854556,-74.1454432
MLS Listing,,Single Family Residential,225 W Midland Ave,Paramus,NJ,07652,814900,4,2.0,Paramus,,14702,,6,,,Active,,,https://www.redfin.com/NJ/Paramus/225-W-Midland-Ave-07652/home/35821985,NJMLS,22014946,N,Y,40.9601005,-74.088597
MLS Listing,,Single Family Residential,218 Woodmere Ct,Franklin Lakes,NJ,07417,1695000,4,5.0,Franklin Lakes,,49049,,6,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Franklin-Lakes/218-Woodmere-Ct-07417/home/35740386,NJMLS,22014944,N,Y,41.0076199,-74.2212112
MLS Listing,,Single Family Residential,288 Mary St,Englewood City,NJ,07631-4129,489000,4,2.0,Englewood City,,4356,1974,6,,,Active,,,https://www.redfin.com/NJ/Englewood/288-Mary-St-07631/home/35718791,GSMLS,3778789,N,Y,40.8839733,-73.9793528
MLS Listing,,Multi-Family (2-4 Unit),512 Lowe Ave,Ridgefield,NJ,07657,649900,4,4.0,Ridgefield,,4500,,6,,,Active,May-8-2022 11:00 AM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Ridgefield/512-Lowe-Ave-07657/home/35835365,NJMLS,22014942,N,Y,40.835133,-74.0122703
MLS Listing,,Single Family Residential,415 Conrad Rd,Englewood,NJ,07631,775000,5,3.0,Englewood,,,,6,,,Active,,,https://www.redfin.com/NJ/Englewood/415-Conrad-Rd-07631/home/35714987,NJMLS,22014939,N,Y,40.9113408,-73.9774244
MLS Listing,,Single Family Residential,444 Main Ave,Wood Ridge,NJ,07075,575000,4,2.5,Wood Ridge,,5001,,6,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Wood-Ridge/444-Main-Ave-07075/home/35890316,NJMLS,22014921,N,Y,40.84638,-74.0874498
MLS Listing,,Multi-Family (2-4 Unit),69 Union Ave,North Arlington,NJ,07031,525000,5,2.0,North Arlington,,4643,,6,,,Active,May-7-2022 11:00 AM,May-7-2022 01:00 PM,https://www.redfin.com/NJ/North-Arlington/69-Union-Ave-07031/home/35804494,NJMLS,22014919,N,Y,40.7984355,-74.1240648
MLS Listing,,Single Family Residential,784 Hilton Pl,Paramus,NJ,07652,838888,4,2.0,Paramus,,13835,,6,,,Active,,,https://www.redfin.com/NJ/Paramus/784-Hilton-Pl-07652/home/35825046,NJMLS,22014915,N,Y,40.974274,-74.0753808
MLS Listing,,Single Family Residential,7 Kristin Pl,Old Tappan,NJ,07675,1250000,6,4.5,Old Tappan,,40585,,6,,,Active,,,https://www.redfin.com/NJ/Old-Tappan/7-Kristin-Pl-07675/home/35811699,NJMLS,22014914,N,Y,41.0193867,-73.975496
MLS Listing,,Single Family Residential,9 Courier Pl,Rutherford,NJ,07070,812000,5,2.5,Rutherford,,5001,,6,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Rutherford/9-Courrier-Pl-07070/home/35853743,NJMLS,22014911,N,Y,40.8386631,-74.1073641
MLS Listing,,Multi-Family (2-4 Unit),22 Bogle Dr,Lyndhurst,NJ,07071,599900,4,3.0,Lyndhurst,,4591,,6,,,Active,,,https://www.redfin.com/NJ/Lyndhurst/22-Bogle-Dr-07071/home/35904603,NJMLS,22014902,N,Y,40.8030447,-74.1351672
MLS Listing,,Single Family Residential,3 Tudor Rd,Old Tappan,NJ,07675,1290000,5,4.5,Old Tappan,,44867,,6,,,Active,,,https://www.redfin.com/NJ/Old-Tappan/3-Tudor-Rd-07675/home/35812826,NJMLS,22014900,N,Y,41.0080191,-73.9929658
MLS Listing,,Single Family Residential,67 Robin Ln,Alpine,NJ,07620,6495000,8,9.5,Alpine,,85378,,6,,,Active,,,https://www.redfin.com/NJ/Alpine/67-Robin-Ln-07620/home/35675366,NJMLS,22014893,N,Y,40.9426224,-73.9316193
MLS Listing,,Single Family Residential,17 Osborne Ct,Mahwah,NJ,07430,799999,4,2.5,Mahwah,,40075,,6,,,Active,,,https://www.redfin.com/NJ/Mahwah/17-Osborne-Ct-07430/home/35785528,NJMLS,22014887,N,Y,41.0802035,-74.1220232
MLS Listing,,Single Family Residential,11 Anona Dr,Upper Saddle River,NJ,07458,1365000,4,4.5,Upper Saddle River,,51401,,6,,,Active,,,https://www.redfin.com/NJ/Upper-Saddle-River/11-Anona-Dr-07458/home/35875966,NJMLS,22014878,N,Y,41.0762889,-74.0980725
MLS Listing,,Single Family Residential,10 Buckingham Dr,Alpine,NJ,07620,6500000,6,8.0,Alpine,,87207,,6,,,Active,,,https://www.redfin.com/NJ/ALPINE/10-BUCKINGHAM-DR-07620/home/35675984,NJMLS,22014877,N,Y,40.962482,-73.933926
MLS Listing,,Single Family Residential,11 Pike St,Alpine,NJ,07620,3250000,5,5.5,Alpine,,40031,,6,,,Active,,,https://www.redfin.com/NJ/Alpine/11-Pike-St-07620/home/35675504,NJMLS,22014875,N,Y,40.9452475,-73.9306089
MLS Listing,,Single Family Residential,4 Morgan Ct,Montvale,NJ,07645,1090000,4,3.5,Montvale,,40946,,6,,,Active,,,https://www.redfin.com/NJ/Montvale/4-Morgan-Ct-07645/home/35794815,NJMLS,22014873,N,Y,41.0600644,-74.0570236
MLS Listing,,Multi-Family (2-4 Unit),403 Commercial Ave,Cliffside Park,NJ,07010,699000,5,3.0,Cliffside Park,,5101,,6,,,Active,,,https://www.redfin.com/NJ/Cliffside-Park/403-Commercial-Ave-07010/home/35687135,NJMLS,22014867,N,Y,40.8185617,-73.990831
MLS Listing,,Single Family Residential,307 Goffle Rd,Ridgewood,NJ,07450,899000,4,3.0,Ridgewood,,32888,,6,,,Active,,,https://www.redfin.com/NJ/Ridgewood/307-Goffle-Rd-07450/home/35841258,NJMLS,22014865,N,Y,40.9794284,-74.1436082
MLS Listing,,Single Family Residential,302 Grant Ave,Cliffside Park,NJ,07010,870000,4,3.5,Cliffside Park,,2526,,6,,,Active,,,https://www.redfin.com/NJ/Cliffside-Park/302-Grant-Ave-07010/home/91496296,NJMLS,22014858,N,Y,40.8280068,-73.9861844
MLS Listing,,Single Family Residential,63 Brook Ave,Englewood,NJ,07631,600000,4,2.0,Englewood,,11439,,6,,,Active,,,https://www.redfin.com/NJ/Englewood/63-Brook-Ave-07631/home/35715633,NJMLS,22014855,N,Y,40.9039392,-73.9727411
MLS Listing,,Single Family Residential,2 Talina Ct,Ramsey,NJ,07446,875000,4,2.5,Ramsey,,14157,,6,,,Active,,,https://www.redfin.com/NJ/Ramsey/2-Talina-Ct-07446/home/35828169,NJMLS,22014848,N,Y,41.0718625,-74.1477369
MLS Listing,,Single Family Residential,574 Farview Ave,Wyckoff,NJ,07481,899000,5,4.5,Wyckoff,,25125,,6,,,Active,,,https://www.redfin.com/NJ/Wyckoff/574-Farview-Ave-07481/home/35895294,NJMLS,22014842,N,Y,40.992976,-74.1855784
MLS Listing,,Single Family Residential,107 Broad Ave,Leonia,NJ,07605,1590000,5,4.5,Leonia,,8834,,6,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Leonia/107-Broad-Ave-07605/home/35771319,NJMLS,22014836,N,Y,40.8542351,-73.992897
MLS Listing,,Single Family Residential,8 Lake Dr,Westwood,NJ,07675,599000,5,2.0,Westwood,,12450,,6,,,Active,,,https://www.redfin.com/NJ/Westwood/8-Lake-Dr-07675/home/35885728,NJMLS,22014834,N,Y,40.9829156,-74.0472935
MLS Listing,,Single Family Residential,631 Maxwell Pl,Ridgewood,NJ,07450,1300000,4,4.0,Ridgewood,,6011,,6,,,Active,,,https://www.redfin.com/NJ/Ridgewood/631-Maxwell-Pl-07450/home/35843739,NJMLS,22014831,N,Y,40.9674444,-74.100298
MLS Listing,,Single Family Residential,626 Sunset Ave,Haworth,NJ,07641,849999,4,3.0,Haworth,,13678,,6,,,Active,,,https://www.redfin.com/NJ/Haworth/626-Sunset-Ave-07641/home/35763381,NJMLS,22014814,N,Y,40.9566068,-74.0034332
MLS Listing,,Multi-Family (2-4 Unit),117 Clinton Pl,Hackensack,NJ,07601,875000,9,4.0,Hackensack,,7279,,6,,,Active,,,https://www.redfin.com/NJ/Hackensack/117-Clinton-Pl-07601/home/35755789,NJMLS,22014811,N,Y,40.8961482,-74.0440348
MLS Listing,,Single Family Residential,1059 Washington Ave,Old Tappan,NJ,07675,1198777,6,6.0,Old Tappan,,37897,,6,,,Active,,,https://www.redfin.com/NJ/Old-Tappan/1059-Washington-Ave-N-07675/home/35812595,NJMLS,22014807,N,Y,41.0117977,-73.9930577
MLS Listing,,Single Family Residential,77 Mill Rd,Park Ridge,NJ,07656,1050000,5,3.5,Park Ridge,,19589,,6,,,Active,,,https://www.redfin.com/NJ/Park-Ridge/77-Mill-Rd-07656/home/35826039,NJMLS,22014804,N,Y,41.0387091,-74.0377466
MLS Listing,,Multi-Family (2-4 Unit),35 Orchard St,Ridgefield Park,NJ,07660,649900,8,3.0,Ridgefield Park,,5001,,6,,,Active,,,https://www.redfin.com/NJ/Ridgefield-Park/35-Orchard-St-07660/home/35838515,NJMLS,22014799,N,Y,40.8487145,-74.0246187
MLS Listing,,Single Family Residential,968 Palisade Ave,Teaneck,NJ,07666,395000,4,2.0,Teaneck,,7954,,6,,,Active,,,https://www.redfin.com/NJ/Teaneck/968-Palisade-Ave-07666/home/35865219,NJMLS,22014796,N,Y,40.8919121,-74.0154837
MLS Listing,,Single Family Residential,34 Oaklynn Pl,Glen Rock,NJ,07452,1299999,4,3.5,Glen Rock,,10498,,6,,,Active,,,https://www.redfin.com/NJ/Glen-Rock/34-Oaklynn-Pl-07452/home/35750902,NJMLS,22014791,N,Y,40.9511375,-74.1281939
MLS Listing,,Single Family Residential,53 Forest Rd,Allendale,NJ,07401,899000,4,2.5,Allendale,,19907,,6,,,Active,,,https://www.redfin.com/NJ/Allendale/53-Forest-Rd-07401/home/35674176,NJMLS,22014789,N,Y,41.0334721,-74.1462689
MLS Listing,,Single Family Residential,20 Knickerbocker Rd,Tenafly,NJ,07670,1590000,5,4.5,Tenafly,,48750,,6,,,Active,,,https://www.redfin.com/NJ/Tenafly/20-Knickerbocker-Rd-07670/home/35872618,NJMLS,22014788,N,Y,40.913139,-73.9796512
MLS Listing,,Single Family Residential,727 Rolling Hill Dr,River Vale,NJ,07675,975000,6,5.0,River Vale,,22046,,7,,,Active,,,https://www.redfin.com/NJ/River-Vale/727-Rolling-Hill-Dr-07675/home/35848338,NJMLS,22014778,N,Y,41.0316913,-74.0202119
MLS Listing,,Single Family Residential,318 Megan Ct,Wyckoff,NJ,07481,1320000,5,3.5,Wyckoff,,9797,,7,,,Active,,,https://www.redfin.com/NJ/Wyckoff/318-Megan-Ct-07481/home/35896850,NJMLS,22014777,N,Y,40.9794268,-74.1575535
MLS Listing,,Single Family Residential,28 Farview Rd,Tenafly,NJ,07670,2399000,6,4.0,Tenafly,,44431,,7,,,Active,May-8-2022 02:00 PM,May-8-2022 04:00 PM,https://www.redfin.com/NJ/Tenafly/28-Farview-Rd-07670/home/35875189,NJMLS,22014776,N,Y,40.9168548,-73.9515269
MLS Listing,,Single Family Residential,26 Harreton Rd,Allendale,NJ,07401,839900,4,2.5,Allendale,,23087,,7,,,Active,,,https://www.redfin.com/NJ/Allendale/26-Harreton-Rd-07401/home/35673709,NJMLS,22014770,N,Y,41.0445762,-74.1241566
MLS Listing,,Multi-Family (2-4 Unit),209 Boiling Springs Ave,East Rutherford,NJ,07073,989000,8,5.0,East Rutherford,,8999,,7,,,Active,,,https://www.redfin.com/NJ/East-Rutherford/209-Boiling-Springs-Ave-07073/home/35709710,NJMLS,22014763,N,Y,40.8310748,-74.1005733
MLS Listing,,Single Family Residential,2-31 Summit Ave,Fair Lawn,NJ,07410,749000,6,4.0,Fair Lawn,,7501,,7,,,Active,,,https://www.redfin.com/NJ/Fair-Lawn/2-31-Summit-Ave-07410/home/35727764,NJMLS,22014758,N,Y,40.9238145,-74.1192016
MLS Listing,,Single Family Residential,18 Walsh Dr,Mahwah,NJ,07430,1495000,5,4.5,Mahwah,,40075,,7,,,Active,,,https://www.redfin.com/NJ/Mahwah/18-Walsh-Dr-07430/home/35905428,NJMLS,22014749,N,Y,41.0661174,-74.1906463
MLS Listing,,Single Family Residential,1234 Sussex Rd,Teaneck,NJ,07666,699900,4,3.5,Teaneck,,5249,,7,,,Active,,,https://www.redfin.com/NJ/Teaneck/1234-Sussex-Rd-07666/home/35863290,NJMLS,22014731,N,Y,40.9003975,-74.0164019
MLS Listing,,Single Family Residential,85 Abbey Ct,Ramsey,NJ,07446,689000,4,2.5,Ramsey,,8233,,7,,,Active,,,https://www.redfin.com/NJ/Ramsey/85-Abbey-Ct-07446/home/35833355,NJMLS,22014729,N,Y,41.0525755,-74.1287215
MLS Listing,,Single Family Residential,96 Truman Blvd,Oakland,NJ,07436,589000,4,3.5,Oakland,,23740,,7,,,Active,,,https://www.redfin.com/NJ/Oakland/96-Truman-Blvd-07436/home/35808448,NJMLS,22014724,N,Y,41.0366863,-74.2434954
MLS Listing,,Single Family Residential,89 River Edge Rd,Bergenfield,NJ,07621,719000,4,2.5,Bergenfield,,14000,,7,,,Active,,,https://www.redfin.com/NJ/Bergenfield/89-River-Edge-Rd-07621/home/35677047,NJMLS,22014721,N,Y,40.9314145,-74.0074042
MLS Listing,,Single Family Residential,85 Delmar Ave,Glen Rock,NJ,07452,925000,4,3.0,Glen Rock,,8751,,7,,,Active,,,https://www.redfin.com/NJ/Glen-Rock/85-Delmar-Ave-07452/home/35750002,NJMLS,22014715,N,Y,40.9568616,-74.1133747
MLS Listing,,Single Family Residential,139 Schraalenburgh Rd,Haworth,NJ,07641,1285000,5,5.0,Haworth,,47916,,7,,,Active,,,https://www.redfin.com/NJ/Haworth/139-Schraalenburgh-Rd-07641/home/35764449,NJMLS,22014709,N,Y,40.9592414,-73.9833932
MLS Listing,,Single Family Residential,240 Van Nostrand Ave,Englewood,NJ,07631,1025000,6,3.5,Englewood,,5863,,7,,,Active,,,https://www.redfin.com/NJ/Englewood/240-Van-Nostrand-Ave-07631/home/35719183,NJMLS,22014703,N,Y,40.8766522,-73.9747154
MLS Listing,,Single Family Residential,11 Green Way,Old Tappan,NJ,07675,1479000,4,2.5,Old Tappan,,43913,,7,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Old-Tappan/11-Green-Way-07675/home/35813154,NJMLS,22014700,N,Y,41.0119398,-73.9998753
MLS Listing,,Single Family Residential,45 Stonefence Rd,Oakland,NJ,07436,1179000,5,2.5,Oakland,,44518,,7,,,Active,,,https://www.redfin.com/NJ/Oakland/45-Stonefence-Rd-07436/home/35807478,NJMLS,22014694,N,Y,41.011532,-74.2548428
MLS Listing,,Single Family Residential,50 Wilbur Rd,Bergenfield,NJ,07621,559000,4,2.5,Bergenfield,,4500,,7,,,Active,,,https://www.redfin.com/NJ/Bergenfield/50-Wilbur-Rd-07621/home/35681996,NJMLS,22014693,N,Y,40.9124454,-74.0078404
MLS Listing,,Single Family Residential,121 Riverview Ave,North Arlington,NJ,07031,499000,5,2.5,North Arlington,,5001,,7,,,Active,May-7-2022 02:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/North-Arlington/121-Riverview-Ave-07031/home/35801218,NJMLS,22014689,N,Y,40.7886097,-74.1417274
MLS Listing,,Single Family Residential,541 Clinton Rd,Paramus,NJ,07652,999000,4,4.0,Paramus,,12075,,7,,,Active,,,https://www.redfin.com/NJ/Paramus/541-Clinton-Rd-07652/home/35823633,NJMLS,22014686,N,Y,40.9536526,-74.053306
MLS Listing,,Multi-Family (2-4 Unit),82 Ramapo Valley Rd,Mahwah,NJ,07430,499900,4,2.0,Mahwah,,5131,,7,,,Active,,,https://www.redfin.com/NJ/Mahwah/82-Ramapo-Valley-Rd-07430/home/35905166,NJMLS,22014683,N,Y,41.1026099,-74.1524847
MLS Listing,,Single Family Residential,612 Floyd St,Englewood Cliffs,NJ,07632,1275000,5,4.0,Englewood Cliffs,,11730,,7,,,Active,,,https://www.redfin.com/NJ/Englewood-Cliffs/612-Floyd-St-07632/home/35721482,NJMLS,22014680,N,Y,40.8874865,-73.9493686
MLS Listing,,Single Family Residential,675 Grant Ave,Maywood,NJ,07607,649900,4,3.0,Maywood,,7501,,7,,,Active,,,https://www.redfin.com/NJ/Maywood/675-Grant-Ave-07607/home/35790002,NJMLS,22014673,N,Y,40.9093275,-74.0631735
MLS Listing,,Single Family Residential,21 E Washington Ave,Elmwood Park,NJ,07407,469000,4,2.5,Elmwood Park,,6033,,7,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Elmwood-Park/21-E-Washington-Ave-07407/home/35705136,NJMLS,22014662,N,Y,40.9141108,-74.1175499
MLS Listing,,Single Family Residential,241 Northern Pkwy,Ridgewood,NJ,07450,889000,4,3.0,Ridgewood,,14331,,7,,,Active,,,https://www.redfin.com/NJ/Ridgewood/241-Northern-Pkwy-07450/home/35909774,NJMLS,22014661,N,Y,40.9848072,-74.1086029
MLS Listing,,Single Family Residential,88 Sussex Rd,Bergenfield,NJ,07621,899000,6,3.5,Bergenfield,,3999,,7,,,Active,,,https://www.redfin.com/NJ/Bergenfield/88-Sussex-Rd-07621/home/35682114,NJMLS,22014657,N,Y,40.9116885,-74.0094241
MLS Listing,,Single Family Residential,4 Lamb Ct,Norwood,NJ,07648,995000,4,3.5,Norwood,,7501,,7,,,Active,,,https://www.redfin.com/NJ/Norwood/4-Lamb-Ct-07648/home/91488750,NJMLS,22014656,N,Y,41.0066869,-73.9545576
MLS Listing,,Single Family Residential,370 Litchfield St,Ridgewood,NJ,07450,639000,4,2.0,Ridgewood,,5009,,7,,,Active,,,https://www.redfin.com/NJ/Ridgewood/370-Litchfield-St-07450/home/35841416,NJMLS,22014655,N,Y,40.989979,-74.1035558
MLS Listing,,Single Family Residential,55 Carneer Ave,Rutherford,NJ,07070,785000,4,2.0,Rutherford,,7501,,7,,,Active,,,https://www.redfin.com/NJ/Rutherford/55-Carneer-Ave-07070/home/35856324,NJMLS,22014651,N,Y,40.8363084,-74.1207615
MLS Listing,,Single Family Residential,13-21 Burbank St,Fair Lawn,NJ,07410,729000,5,4.0,Fair Lawn,,5602,,7,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Fair-Lawn/13-21-Burbank-St-07410/home/35728787,NJMLS,22014648,N,Y,40.9360507,-74.1276433
MLS Listing,,Single Family Residential,741 Linwood Ave,Ridgewood,NJ,07450,826500,4,3.0,Ridgewood,,14462,,7,,,Active,,,https://www.redfin.com/NJ/Ridgewood/741-Linwood-Ave-07450/home/35910378,NJMLS,22014645,N,Y,40.9809002,-74.0915338
MLS Listing,,Single Family Residential,34 New Milford Ave,Dumont,NJ,07628,649900,4,2.5,Dumont,,3999,,7,,,Active,,,https://www.redfin.com/NJ/Dumont/34-New-Milford-Ave-07628/home/35658909,NJMLS,22014632,N,Y,40.9448811,-73.9935856
MLS Listing,,Single Family Residential,120 Harding Ave,Westwood,NJ,07675,578777,4,2.0,Westwood,,14174,,7,,,Active,,,https://www.redfin.com/NJ/Westwood/120-Harding-Ave-07675/home/35884651,NJMLS,22014630,N,Y,40.9984388,-74.0431627
MLS Listing,,Single Family Residential,445 Red Birch Ct,Ridgewood,NJ,07450,1295000,4,3.0,Ridgewood,,14070,,7,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Ridgewood/445-Red-Birch-Ct-07450/home/35841854,NJMLS,22014606,N,Y,40.9888648,-74.099472
MLS Listing,,Single Family Residential,,Ridgewood Village,NJ,07450-3534,826500,4,3.0,Ridgewood Village,,14374,1960,3,,,Active,,,https://www.redfin.com/NJ/Ridgewood/Unknown-07450/home/179247350,GSMLS,3778332,N,Y,40.9845896,-74.1063776
MLS Listing,,Single Family Residential,4 Eckerson Ct,Old Tappan,NJ,07675,1119000,4,3.5,Old Tappan,,15342,,7,,,Active,,,https://www.redfin.com/NJ/Old-Tappan/4-Eckerson-Ct-07675/home/35812468,NJMLS,22014602,N,Y,41.0058209,-73.9863921
